YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,ALLSKY_KT,PRECTOTCORR,SZA
2019,1,14,23,0.0,10.44,36.27,99.6,2.91,-999.0,0.0,90.0
2019,1,15,0,0.0,10.0,36.81,99.55,2.83,-999.0,0.0,90.0
2019,1,15,1,0.0,9.56,37.5,99.5,2.8,-999.0,0.0,90.0
2019,1,15,2,0.0,9.26,37.98,99.46,2.7,-999.0,0.0,90.0
2019,1,15,3,0.0,9.13,37.9,99.46,2.49,-999.0,0.0,90.0
2019,1,15,4,0.0,8.51,38.66,99.48,2.44,-999.0,0.0,90.0
2019,1,15,5,0.0,7.8,39.83,99.49,2.63,-999.0,0.0,90.0
2019,1,15,6,0.0,7.47,39.98,99.52,2.81,-999.0,0.0,90.0
2019,1,15,7,30.25,8.39,37.42,99.56,2.75,0.32,0.0,86.1
2019,1,15,8,195.27,11.78,28.22,99.62,3.73,0.53,0.0,74.72
2019,1,15,9,387.85,14.49,23.94,99.67,2.73,0.63,0.0,64.26
2019,1,15,10,554.97,18.27,18.21,99.65,1.56,0.7,0.0,55.63
2019,1,15,11,668.28,20.0,16.06,99.56,0.8,0.74,0.0,49.81
2019,1,15,12,719.33,21.17,14.54,99.43,0.45,0.76,0.0,47.84
2019,1,15,13,679.83,22.11,13.11,99.33,0.66,0.75,0.0,50.18
2019,1,15,14,570.03,22.56,12.34,99.25,1.0,0.73,0.0,56.3
2019,1,15,15,403.83,22.4,12.16,99.2,1.31,0.68,0.0,65.12
2019,1,15,16,201.82,21.3,16.52,99.19,1.12,0.58,0.0,75.71
2019,1,15,17,25.77,19.38,18.18,99.21,0.95,0.34,0.0,86.9
2019,1,15,18,0.0,18.4,18.36,99.24,1.21,-999.0,0.0,90.0
2019,1,15,19,0.0,17.34,20.52,99.28,1.65,-999.0,0.0,90.0
2019,1,15,20,0.0,16.08,22.06,99.3,2.08,-999.0,0.0,90.0
2019,1,15,21,0.0,14.86,23.57,99.29,2.43,-999.0,0.0,90.0
2019,1,15,22,0.0,14.15,24.28,99.28,2.55,-999.0,0.0,90.0
2019,1,15,23,0.0,13.81,24.31,99.26,2.45,-999.0,0.0,90.0
2019,1,16,0,0.0,13.58,24.06,99.24,2.26,-999.0,0.0,90.0
2019,1,16,1,0.0,13.25,23.22,99.22,2.04,-999.0,0.0,90.0
2019,1,16,2,0.0,12.81,23.04,99.2,1.9,-999.0,0.0,90.0
2019,1,16,3,0.0,12.54,22.9,99.18,1.73,-999.0,0.0,90.0
2019,1,16,4,0.0,12.23,23.03,99.17,1.61,-999.0,0.0,90.0
2019,1,16,5,0.0,11.72,23.71,99.18,1.66,-999.0,0.0,90.0
2019,1,16,6,0.0,11.19,24.56,99.23,1.79,-999.0,0.0,90.0
2019,1,16,7,30.45,11.32,25.79,99.29,1.86,0.32,0.0,86.08
2019,1,16,8,197.82,13.98,22.78,99.37,1.95,0.53,0.0,74.67
2019,1,16,9,381.75,15.83,17.74,99.41,1.97,0.62,0.0,64.18
2019,1,16,10,539.38,18.39,15.54,99.4,1.23,0.68,0.0,55.52
2019,1,16,11,593.5,21.81,12.26,99.31,1.59,0.65,0.0,49.66
2019,1,16,12,630.42,23.39,11.35,99.2,1.95,0.67,0.0,47.66
2019,1,16,13,584.3,24.26,10.96,99.09,2.17,0.65,0.0,49.98
2019,1,16,14,446.02,24.56,11.07,99.02,2.12,0.57,0.0,56.1
2019,1,16,15,313.6,24.13,11.78,98.99,1.99,0.53,0.0,64.93
2019,1,16,16,159.3,22.22,19.55,98.98,1.38,0.45,0.0,75.53
2019,1,16,17,22.62,19.83,19.5,99.02,1.52,0.29,0.0,86.78
2019,1,16,18,0.0,18.57,19.99,99.09,1.67,-999.0,0.0,90.0
2019,1,16,19,0.0,17.49,20.94,99.17,1.86,-999.0,0.0,90.0
2019,1,16,20,0.0,16.45,22.12,99.21,2.14,-999.0,0.0,90.0
2019,1,16,21,0.0,15.3,23.44,99.22,2.45,-999.0,0.0,90.0
2019,1,16,22,0.0,14.34,24.65,99.21,2.68,-999.0,0.0,90.0
2019,1,16,23,0.0,13.6,25.55,99.21,2.77,-999.0,0.0,90.0
2019,1,17,0,0.0,12.95,26.23,99.19,2.79,-999.0,0.0,90.0
2019,1,17,1,0.0,12.24,27.15,99.19,2.86,-999.0,0.0,90.0
2019,1,17,2,0.0,11.55,27.83,99.18,3.0,-999.0,0.0,90.0
2019,1,17,3,0.0,11.03,28.32,99.16,3.13,-999.0,0.0,90.0
2019,1,17,4,0.0,10.6,28.64,99.17,3.26,-999.0,0.0,90.0
2019,1,17,5,0.0,10.14,28.91,99.21,3.34,-999.0,0.0,90.0
2019,1,17,6,0.0,9.68,29.04,99.28,3.42,-999.0,0.0,90.0
2019,1,17,7,29.42,10.65,27.11,99.36,3.27,0.3,0.0,86.05
2019,1,17,8,192.88,14.25,19.94,99.42,4.54,0.52,0.0,74.62
2019,1,17,9,383.52,16.78,17.13,99.46,3.99,0.62,0.0,64.1
2019,1,17,10,546.85,20.62,13.86,99.44,5.22,0.68,0.0,55.4
2019,1,17,11,654.12,22.99,12.49,99.34,5.95,0.72,0.0,49.5
2019,1,17,12,707.17,24.13,12.12,99.22,5.3,0.74,0.0,47.47
2019,1,17,13,668.1,25.0,12.4,99.12,4.43,0.74,0.0,49.78
2019,1,17,14,559.88,25.23,13.11,99.07,3.7,0.71,0.0,55.89
2019,1,17,15,392.02,24.79,13.87,99.06,3.56,0.65,0.0,64.74
2019,1,17,16,193.95,22.53,18.27,99.07,2.73,0.55,0.0,75.35
2019,1,17,17,26.05,18.17,23.24,99.09,3.46,0.32,0.0,86.66
2019,1,17,18,0.0,16.55,23.74,99.16,3.81,-999.0,0.0,90.0
2019,1,17,19,0.0,15.61,24.15,99.24,3.89,-999.0,0.0,90.0
2019,1,17,20,0.0,14.75,24.97,99.29,3.85,-999.0,0.0,90.0
2019,1,17,21,0.0,13.97,25.97,99.31,3.78,-999.0,0.0,90.0
2019,1,17,22,0.0,13.29,27.04,99.31,3.74,-999.0,0.0,90.0
2019,1,17,23,0.0,12.68,28.02,99.26,3.73,-999.0,0.0,90.0
2019,1,18,0,0.0,12.12,28.94,99.21,3.7,-999.0,0.0,90.0
2019,1,18,1,0.0,11.58,29.99,99.19,3.62,-999.0,0.0,90.0
2019,1,18,2,0.0,11.08,31.11,99.17,3.5,-999.0,0.0,90.0
2019,1,18,3,0.0,10.66,32.24,99.17,3.39,-999.0,0.0,90.0
2019,1,18,4,0.0,10.28,33.71,99.18,3.29,-999.0,0.0,90.0
2019,1,18,5,0.0,9.93,35.43,99.22,3.19,-999.0,0.0,90.0
2019,1,18,6,0.0,9.58,37.1,99.3,3.09,-999.0,0.0,90.0
2019,1,18,7,31.1,10.53,35.72,99.37,2.91,0.32,0.0,86.03
2019,1,18,8,199.05,13.63,28.93,99.42,4.17,0.53,0.0,74.56
2019,1,18,9,389.42,16.33,24.74,99.44,3.49,0.63,0.0,64.01
2019,1,18,10,549.3,20.69,19.15,99.41,3.25,0.69,0.0,55.27
2019,1,18,11,652.72,24.6,15.7,99.3,2.76,0.71,0.0,49.33
2019,1,18,12,712.7,26.21,15.32,99.17,2.63,0.75,0.0,47.27
2019,1,18,13,674.58,27.16,15.26,99.04,2.85,0.74,0.0,49.56
2019,1,18,14,565.47,27.56,15.37,98.96,2.73,0.71,0.0,55.68
2019,1,18,15,399.73,27.27,15.85,98.91,2.37,0.66,0.0,64.54
2019,1,18,16,201.27,25.48,21.44,98.91,1.34,0.56,0.0,75.17
2019,1,18,17,28.05,23.41,21.92,98.93,0.97,0.33,0.0,86.54
2019,1,18,18,0.0,22.19,22.67,99.0,0.93,-999.0,0.0,90.0
2019,1,18,19,0.0,20.76,24.37,99.08,1.25,-999.0,0.0,90.0
2019,1,18,20,0.0,19.14,26.6,99.12,1.78,-999.0,0.0,90.0
2019,1,18,21,0.0,17.7,28.73,99.13,2.24,-999.0,0.0,90.0
2019,1,18,22,0.0,16.54,30.32,99.12,2.57,-999.0,0.0,90.0
2019,1,18,23,0.0,15.54,31.68,99.09,2.8,-999.0,0.0,90.0
2019,1,19,0,0.0,14.65,33.07,99.06,2.91,-999.0,0.0,90.0
2019,1,19,1,0.0,13.86,34.39,99.03,2.94,-999.0,0.0,90.0
2019,1,19,2,0.0,13.19,35.7,98.98,2.84,-999.0,0.0,90.0
2019,1,19,3,0.0,12.77,36.36,98.94,2.58,-999.0,0.0,90.0
2019,1,19,4,0.0,12.64,36.45,98.94,2.19,-999.0,0.0,90.0
2019,1,19,5,0.0,12.7,35.9,98.99,1.59,-999.0,0.0,90.0
2019,1,19,6,0.0,12.48,36.01,99.08,0.84,-999.0,0.0,90.0
2019,1,19,7,31.48,12.56,36.08,99.19,0.31,0.32,0.0,85.99
2019,1,19,8,188.2,13.94,32.71,99.29,1.24,0.5,0.0,74.5
2019,1,19,9,363.95,15.71,29.11,99.37,1.77,0.59,0.0,63.92
2019,1,19,10,510.98,18.46,24.83,99.39,1.87,0.64,0.0,55.14
2019,1,19,11,605.53,21.42,21.59,99.32,1.62,0.66,0.0,49.16
2019,1,19,12,637.65,23.34,19.74,99.2,1.46,0.67,0.0,47.06
2019,1,19,13,595.47,24.66,18.93,99.07,1.22,0.65,0.0,49.35
2019,1,19,14,524.7,25.58,19.02,98.99,1.34,0.66,0.0,55.47
2019,1,19,15,354.92,25.42,19.83,98.97,1.42,0.58,0.0,64.35
2019,1,19,16,170.43,23.84,24.31,98.98,1.44,0.47,0.0,74.99
2019,1,19,17,24.25,20.58,28.68,99.01,2.44,0.28,0.0,86.41
2019,1,19,18,0.0,19.02,29.59,99.06,2.86,-999.0,0.0,90.0
2019,1,19,19,0.0,17.87,30.2,99.12,3.01,-999.0,0.0,90.0
2019,1,19,20,0.0,16.66,31.1,99.14,3.11,-999.0,0.0,90.0
2019,1,19,21,0.0,15.82,31.67,99.15,3.15,-999.0,0.0,90.0
2019,1,19,22,0.0,15.16,32.21,99.14,3.1,-999.0,0.0,90.0
2019,1,19,23,0.0,14.45,33.04,99.13,2.98,-999.0,0.0,90.0
2019,1,20,0,0.0,13.69,34.2,99.12,2.88,-999.0,0.0,90.0
2019,1,20,1,0.0,13.09,35.25,99.12,2.73,-999.0,0.0,90.0
2019,1,20,2,0.0,12.75,35.93,99.11,2.55,-999.0,0.0,90.0
2019,1,20,3,0.0,12.59,36.41,99.08,2.33,-999.0,0.0,90.0
2019,1,20,4,0.0,12.52,36.78,99.06,2.1,-999.0,0.0,90.0
2019,1,20,5,0.0,12.46,37.26,99.06,1.94,-999.0,0.0,90.0
2019,1,20,6,0.0,12.29,38.46,99.08,2.04,-999.0,0.0,90.0
2019,1,20,7,27.75,12.87,38.74,99.11,2.42,0.28,0.0,85.96
2019,1,20,8,171.07,16.48,31.8,99.16,3.67,0.45,0.0,74.43
2019,1,20,9,330.85,18.96,28.08,99.2,3.61,0.53,0.0,63.82
2019,1,20,10,475.8,22.14,24.15,99.21,3.09,0.59,0.0,55.0
2019,1,20,11,561.22,25.18,21.93,99.15,4.11,0.61,0.0,48.98
2019,1,20,12,641.1,25.82,21.61,99.04,4.16,0.67,0.0,46.85
2019,1,20,13,581.0,25.65,21.81,98.94,4.06,0.63,0.0,49.12
2019,1,20,14,420.4,25.08,22.2,98.86,3.89,0.52,0.0,55.26
2019,1,20,15,285.25,24.05,23.17,98.82,3.54,0.47,0.0,64.15
2019,1,20,16,141.07,22.13,26.55,98.77,2.4,0.38,0.0,74.81
2019,1,20,17,21.15,19.28,31.15,98.76,2.48,0.23,0.0,86.28
2019,1,20,18,0.0,18.13,31.75,98.84,2.98,-999.0,0.0,90.0
2019,1,20,19,0.0,17.53,31.35,98.94,3.82,-999.0,0.0,90.0
2019,1,20,20,0.0,16.76,31.85,98.99,4.23,-999.0,0.0,90.0
2019,1,20,21,0.0,16.01,33.24,99.0,3.8,-999.0,0.0,90.0
2019,1,20,22,0.0,15.36,35.46,98.98,3.25,-999.0,0.0,90.0
2019,1,20,23,0.0,14.82,38.31,98.95,3.04,-999.0,0.0,90.0
2019,1,21,0,0.0,14.41,42.5,98.93,3.26,-999.0,0.0,90.0
2019,1,21,1,0.0,13.93,48.7,98.89,3.7,-999.0,0.11,90.0
2019,1,21,2,0.0,13.3,56.5,98.85,4.28,-999.0,0.21,90.0
2019,1,21,3,0.0,12.47,65.89,98.88,5.3,-999.0,0.41,90.0
2019,1,21,4,0.0,11.79,74.53,98.92,5.64,-999.0,0.52,90.0
2019,1,21,5,0.0,11.51,78.73,98.93,4.96,-999.0,1.35,90.0
2019,1,21,6,0.0,11.41,80.21,98.97,4.24,-999.0,3.01,90.0
2019,1,21,7,11.32,11.68,79.29,99.02,4.41,0.11,7.67,85.91
2019,1,21,8,78.18,12.67,75.18,99.06,4.81,0.21,2.99,74.36
2019,1,21,9,152.82,14.31,67.78,99.1,5.03,0.25,6.4,63.71
2019,1,21,10,237.07,15.99,61.43,99.09,5.24,0.29,10.73,54.86
2019,1,21,11,409.42,16.7,59.25,99.01,4.43,0.44,15.23,48.79
2019,1,21,12,382.15,17.0,57.75,98.92,3.02,0.4,23.87,46.63
2019,1,21,13,299.58,17.53,55.29,98.76,2.13,0.32,26.44,48.89
2019,1,21,14,210.88,18.22,52.72,98.64,1.76,0.26,18.54,55.04
2019,1,21,15,135.38,18.45,51.49,98.58,1.47,0.22,5.87,63.94
2019,1,21,16,70.8,17.75,56.98,98.58,1.65,0.19,0.63,74.62
2019,1,21,17,11.8,15.33,67.75,98.61,1.88,0.12,0.5,86.14
2019,1,21,18,0.0,14.28,69.84,98.67,2.12,-999.0,0.81,90.0
2019,1,21,19,0.0,13.72,72.17,98.73,2.11,-999.0,0.5,90.0
2019,1,21,20,0.0,13.26,73.98,98.77,2.04,-999.0,0.2,90.0
2019,1,21,21,0.0,12.94,75.14,98.79,1.88,-999.0,0.09,90.0
2019,1,21,22,0.0,12.68,76.1,98.78,1.67,-999.0,0.01,90.0
2019,1,21,23,0.0,12.43,77.36,98.78,1.44,-999.0,0.0,90.0
2019,1,22,0,0.0,12.03,79.53,98.77,1.4,-999.0,0.0,90.0
2019,1,22,1,0.0,11.36,83.35,98.76,1.62,-999.0,0.0,90.0
2019,1,22,2,0.0,10.52,88.24,98.73,1.96,-999.0,0.0,90.0
2019,1,22,3,0.0,9.64,93.71,98.71,2.38,-999.0,0.0,90.0
2019,1,22,4,0.0,8.95,98.18,98.72,2.75,-999.0,0.01,90.0
2019,1,22,5,0.0,8.41,100.0,98.78,2.85,-999.0,0.13,90.0
2019,1,22,6,0.0,7.89,100.0,98.86,2.74,-999.0,0.31,90.0
2019,1,22,7,25.2,8.71,91.75,98.95,2.32,0.25,0.43,85.87
2019,1,22,8,135.4,11.56,72.27,99.01,2.97,0.36,0.0,74.28
2019,1,22,9,232.52,14.57,52.91,99.07,2.82,0.37,0.0,63.6
2019,1,22,10,359.15,17.94,32.82,99.06,2.92,0.44,0.0,54.71
2019,1,22,11,416.42,19.49,27.32,99.0,3.52,0.45,0.0,48.6
2019,1,22,12,627.1,20.35,24.75,98.9,4.16,0.65,0.0,46.41
2019,1,22,13,608.12,20.77,23.58,98.79,4.64,0.66,0.0,48.66
2019,1,22,14,506.35,20.8,23.33,98.73,4.75,0.63,0.0,54.81
2019,1,22,15,355.38,20.28,23.89,98.72,4.57,0.57,0.0,63.74
2019,1,22,16,182.4,18.78,29.65,98.75,3.39,0.48,0.0,74.44
2019,1,22,17,28.38,14.83,43.48,98.83,2.87,0.29,0.0,86.01
2019,1,22,18,0.0,13.14,45.33,98.93,3.08,-999.0,0.0,90.0
2019,1,22,19,0.0,12.22,46.08,99.02,3.07,-999.0,0.0,90.0
2019,1,22,20,0.0,11.59,45.74,99.08,2.95,-999.0,0.0,90.0
2019,1,22,21,0.0,11.27,44.83,99.1,2.71,-999.0,0.0,90.0
2019,1,22,22,0.0,11.16,43.73,99.11,2.41,-999.0,0.0,90.0
2019,1,22,23,0.0,10.97,43.31,99.09,2.25,-999.0,0.0,90.0
2019,1,23,0,0.0,10.61,43.36,99.08,2.21,-999.0,0.0,90.0
2019,1,23,1,0.0,10.08,44.28,99.07,2.28,-999.0,0.0,90.0
2019,1,23,2,0.0,9.47,45.18,99.05,2.39,-999.0,0.0,90.0
2019,1,23,3,0.0,8.83,46.48,99.05,2.5,-999.0,0.0,90.0
2019,1,23,4,0.0,8.25,47.91,99.06,2.58,-999.0,0.0,90.0
2019,1,23,5,0.0,7.76,48.96,99.11,2.64,-999.0,0.0,90.0
2019,1,23,6,0.0,7.33,49.85,99.2,2.69,-999.0,0.0,90.0
2019,1,23,7,33.58,8.13,49.59,99.29,2.59,0.33,0.0,85.82
2019,1,23,8,207.85,11.96,37.26,99.36,3.23,0.54,0.0,74.19
2019,1,23,9,403.35,14.63,32.18,99.43,2.89,0.64,0.0,63.48
2019,1,23,10,573.28,18.45,23.81,99.44,2.38,0.7,0.0,54.55
2019,1,23,11,681.92,19.91,19.54,99.39,1.92,0.73,0.0,48.4
2019,1,23,12,737.28,20.76,17.55,99.29,1.92,0.76,0.0,46.18
2019,1,23,13,700.47,21.2,16.69,99.21,2.19,0.75,0.0,48.42
2019,1,23,14,594.42,21.22,16.41,99.16,2.48,0.73,0.0,54.59
2019,1,23,15,428.65,20.72,16.98,99.15,2.69,0.68,0.0,63.53
2019,1,23,16,226.68,19.17,23.99,99.17,2.35,0.59,0.0,74.25
2019,1,23,17,37.53,14.97,35.52,99.22,2.81,0.37,0.0,85.87
2019,1,23,18,0.0,13.14,36.88,99.3,3.39,-999.0,0.0,90.0
2019,1,23,19,0.0,12.23,38.18,99.39,3.67,-999.0,0.0,90.0
2019,1,23,20,0.0,11.48,40.14,99.44,3.83,-999.0,0.0,90.0
2019,1,23,21,0.0,10.79,42.4,99.47,3.91,-999.0,0.0,90.0
2019,1,23,22,0.0,10.13,45.21,99.47,3.93,-999.0,0.0,90.0
2019,1,23,23,0.0,9.49,48.13,99.46,3.89,-999.0,0.0,90.0
2019,1,24,0,0.0,8.84,51.4,99.45,3.81,-999.0,0.0,90.0
2019,1,24,1,0.0,8.21,54.82,99.46,3.69,-999.0,0.0,90.0
2019,1,24,2,0.0,7.66,57.81,99.44,3.66,-999.0,0.0,90.0
2019,1,24,3,0.0,7.21,60.39,99.43,3.67,-999.0,0.0,90.0
2019,1,24,4,0.0,6.79,62.64,99.43,3.67,-999.0,0.0,90.0
2019,1,24,5,0.0,6.43,64.24,99.46,3.67,-999.0,0.0,90.0
2019,1,24,6,0.0,6.09,65.65,99.54,3.63,-999.0,0.0,90.0
2019,1,24,7,33.95,7.47,60.53,99.63,3.68,0.33,0.0,85.76
2019,1,24,8,211.32,10.49,49.4,99.72,4.36,0.55,0.0,74.1
2019,1,24,9,395.6,13.45,41.9,99.76,3.16,0.63,0.0,63.36
2019,1,24,10,555.72,18.01,30.51,99.75,4.47,0.68,0.0,54.38
2019,1,24,11,683.6,19.88,26.23,99.67,4.19,0.73,0.0,48.2
2019,1,24,12,681.33,20.74,24.13,99.54,3.96,0.7,0.0,45.94
2019,1,24,13,647.53,21.16,22.78,99.42,4.11,0.69,0.0,48.18
2019,1,24,14,542.62,21.15,22.28,99.34,4.5,0.66,0.0,54.36
2019,1,24,15,379.92,20.55,22.78,99.32,4.92,0.6,0.0,63.32
2019,1,24,16,195.43,19.17,25.32,99.34,4.69,0.51,0.0,74.06
2019,1,24,17,32.5,15.19,36.09,99.38,3.57,0.31,0.0,85.73
2019,1,24,18,0.0,13.48,39.63,99.46,3.95,-999.0,0.0,90.0
2019,1,24,19,0.0,12.62,41.73,99.53,4.11,-999.0,0.0,90.0
2019,1,24,20,0.0,11.75,44.1,99.57,4.09,-999.0,0.0,90.0
2019,1,24,21,0.0,10.87,46.75,99.58,3.99,-999.0,0.0,90.0
2019,1,24,22,0.0,10.03,49.58,99.6,3.83,-999.0,0.0,90.0
2019,1,24,23,0.0,9.22,52.9,99.59,3.66,-999.0,0.0,90.0
2019,1,25,0,0.0,8.48,56.18,99.57,3.5,-999.0,0.0,90.0
2019,1,25,1,0.0,7.83,59.3,99.54,3.36,-999.0,0.0,90.0
2019,1,25,2,0.0,7.21,62.33,99.52,3.21,-999.0,0.0,90.0
2019,1,25,3,0.0,6.66,65.21,99.5,3.05,-999.0,0.0,90.0
2019,1,25,4,0.0,6.17,67.78,99.5,2.9,-999.0,0.0,90.0
2019,1,25,5,0.0,5.76,70.09,99.52,2.79,-999.0,0.0,90.0
2019,1,25,6,0.0,5.42,72.16,99.57,2.68,-999.0,0.0,90.0
2019,1,25,7,34.55,6.68,67.15,99.63,2.3,0.33,0.0,85.7
2019,1,25,8,215.93,9.83,53.98,99.68,2.86,0.56,0.0,74.0
2019,1,25,9,415.27,13.03,43.57,99.71,2.3,0.66,0.0,63.23
2019,1,25,10,587.08,16.59,31.42,99.71,1.83,0.72,0.0,54.21
2019,1,25,11,696.6,18.3,25.69,99.67,1.25,0.74,0.0,47.98
2019,1,25,12,751.65,19.52,22.17,99.58,1.26,0.77,0.0,45.7
2019,1,25,13,717.7,20.21,20.21,99.48,1.4,0.76,0.0,47.93
2019,1,25,14,610.6,20.37,19.2,99.42,1.42,0.74,0.0,54.12
2019,1,25,15,443.52,20.04,18.91,99.4,1.45,0.7,0.0,63.11
2019,1,25,16,238.43,19.04,21.79,99.42,1.34,0.61,0.0,73.87
2019,1,25,17,42.58,16.5,27.71,99.47,1.37,0.39,0.0,85.58
2019,1,25,18,0.0,15.17,27.88,99.54,1.58,-999.0,0.0,90.0
2019,1,25,19,0.0,14.12,29.75,99.6,1.8,-999.0,0.0,90.0
2019,1,25,20,0.0,13.02,31.77,99.64,2.03,-999.0,0.0,90.0
2019,1,25,21,0.0,11.93,34.25,99.68,2.26,-999.0,0.0,90.0
2019,1,25,22,0.0,10.8,37.53,99.69,2.53,-999.0,0.0,90.0
2019,1,25,23,0.0,9.74,40.68,99.67,2.79,-999.0,0.0,90.0
2019,1,26,0,0.0,8.84,43.5,99.65,2.98,-999.0,0.0,90.0
2019,1,26,1,0.0,8.08,45.95,99.65,3.1,-999.0,0.0,90.0
2019,1,26,2,0.0,7.34,48.47,99.63,3.27,-999.0,0.0,90.0
2019,1,26,3,0.0,6.7,50.65,99.63,3.43,-999.0,0.0,90.0
2019,1,26,4,0.0,6.18,52.5,99.63,3.53,-999.0,0.0,90.0
2019,1,26,5,0.0,5.73,54.01,99.68,3.58,-999.0,0.0,90.0
2019,1,26,6,0.0,5.34,55.36,99.76,3.61,-999.0,0.0,90.0
2019,1,26,7,33.02,6.89,50.42,99.85,3.39,0.31,0.0,85.64
2019,1,26,8,192.87,10.57,38.84,99.94,4.6,0.5,0.0,73.9
2019,1,26,9,373.47,13.84,31.64,100.0,3.61,0.59,0.0,63.09
2019,1,26,10,533.73,17.33,23.03,100.01,2.28,0.65,0.0,54.04
2019,1,26,11,712.7,18.7,20.0,99.95,2.08,0.76,0.0,47.77
2019,1,26,12,770.12,19.63,17.95,99.85,2.05,0.78,0.0,45.45
2019,1,26,13,734.58,20.21,16.55,99.74,2.03,0.78,0.0,47.68
2019,1,26,14,628.33,20.33,15.88,99.66,2.37,0.76,0.0,53.89
2019,1,26,15,458.9,19.9,16.03,99.62,2.85,0.72,0.0,62.9
2019,1,26,16,247.4,18.66,18.8,99.62,2.76,0.63,0.0,73.68
2019,1,26,17,45.45,14.61,29.42,99.67,2.63,0.41,0.0,85.44
2019,1,26,18,0.0,12.79,30.98,99.74,3.14,-999.0,0.0,90.0
2019,1,26,19,0.0,11.9,32.07,99.81,3.38,-999.0,0.0,90.0
2019,1,26,20,0.0,11.14,33.14,99.86,3.5,-999.0,0.0,90.0
2019,1,26,21,0.0,10.42,34.26,99.88,3.58,-999.0,0.0,90.0
2019,1,26,22,0.0,9.7,35.56,99.88,3.61,-999.0,0.0,90.0
2019,1,26,23,0.0,9.0,37.14,99.88,3.57,-999.0,0.0,90.0
2019,1,27,0,0.0,8.46,38.52,99.89,3.46,-999.0,0.0,90.0
2019,1,27,1,0.0,8.23,38.97,99.86,3.43,-999.0,0.01,90.0
2019,1,27,2,0.0,7.92,39.79,99.82,3.38,-999.0,0.01,90.0
2019,1,27,3,0.0,7.84,40.92,99.84,2.91,-999.0,0.01,90.0
2019,1,27,4,0.0,7.81,41.48,99.9,2.48,-999.0,0.0,90.0
2019,1,27,5,0.0,7.75,41.82,99.96,2.38,-999.0,0.0,90.0
2019,1,27,6,0.0,7.75,41.85,100.02,2.33,-999.0,0.0,90.0
2019,1,27,7,32.92,8.72,39.91,100.07,2.26,0.3,0.0,85.57
2019,1,27,8,194.5,11.31,31.29,100.1,2.91,0.5,0.0,73.79
2019,1,27,9,382.2,14.1,26.46,100.12,2.43,0.6,0.0,62.95
2019,1,27,10,555.5,17.39,22.16,100.11,1.59,0.67,0.0,53.86
2019,1,27,11,672.58,18.86,21.51,100.03,0.69,0.71,0.0,47.54
2019,1,27,12,763.75,19.99,21.67,99.9,1.63,0.77,0.0,45.2
2019,1,27,13,727.92,20.62,22.13,99.8,2.31,0.77,0.0,47.43
2019,1,27,14,621.55,20.83,22.74,99.72,2.74,0.75,0.0,53.65
2019,1,27,15,454.62,20.53,23.82,99.69,2.88,0.71,0.0,62.68
2019,1,27,16,247.95,19.57,26.26,99.69,2.65,0.62,0.0,73.49
2019,1,27,17,47.65,16.19,36.47,99.7,2.14,0.41,0.0,85.29
2019,1,27,18,0.0,14.6,38.97,99.74,2.42,-999.0,0.0,90.0
2019,1,27,19,0.0,13.61,40.96,99.78,2.6,-999.0,0.0,90.0
2019,1,27,20,0.0,12.66,42.39,99.81,2.8,-999.0,0.0,90.0
2019,1,27,21,0.0,11.77,43.22,99.82,2.98,-999.0,0.0,90.0
2019,1,27,22,0.0,11.02,43.24,99.83,3.05,-999.0,0.0,90.0
2019,1,27,23,0.0,10.42,42.73,99.84,2.95,-999.0,0.0,90.0
2019,1,28,0,0.0,10.02,41.95,99.85,2.75,-999.0,0.0,90.0
2019,1,28,1,0.0,9.71,41.1,99.85,2.55,-999.0,0.0,90.0
2019,1,28,2,0.0,9.41,40.57,99.81,2.4,-999.0,0.0,90.0
2019,1,28,3,0.0,9.18,40.23,99.8,2.23,-999.0,0.0,90.0
2019,1,28,4,0.0,8.85,40.3,99.81,2.14,-999.0,0.0,90.0
2019,1,28,5,0.0,8.42,40.79,99.87,2.19,-999.0,0.0,90.0
2019,1,28,6,0.0,7.81,42.09,99.92,2.39,-999.0,0.0,90.0
2019,1,28,7,40.3,8.66,41.33,100.0,2.32,0.37,0.0,85.49
2019,1,28,8,229.68,12.28,31.26,100.11,2.68,0.58,0.0,73.68
2019,1,28,9,435.25,15.18,26.63,100.13,2.35,0.68,0.0,62.8
2019,1,28,10,605.72,18.37,26.21,100.09,0.57,0.73,0.0,53.67
2019,1,28,11,716.22,20.04,23.4,100.01,0.31,0.75,0.0,47.31
2019,1,28,12,768.22,21.19,21.2,99.9,0.92,0.77,0.0,44.94
2019,1,28,13,733.97,21.85,20.1,99.81,1.63,0.77,0.0,47.16
2019,1,28,14,628.58,21.96,19.83,99.75,2.12,0.75,0.0,53.41
2019,1,28,15,460.12,21.52,20.3,99.72,2.15,0.71,0.0,62.47
2019,1,28,16,251.1,20.41,22.8,99.69,1.92,0.62,0.0,73.3
2019,1,28,17,48.97,17.24,31.29,99.72,1.82,0.41,0.0,85.14
2019,1,28,18,0.0,15.96,32.01,99.72,1.9,-999.0,0.0,90.0
2019,1,28,19,0.0,15.14,33.29,99.76,1.92,-999.0,0.0,90.0
2019,1,28,20,0.0,14.25,34.98,99.83,2.09,-999.0,0.0,90.0
2019,1,28,21,0.0,13.4,36.88,99.86,2.25,-999.0,0.0,90.0
