YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,WS10M,PS,RH2M,SZA,ALLSKY_KT
2019,1,14,22,0.0,4.23,0.0,3.24,91.57,53.32,90.0,-999.0
2019,1,14,23,0.0,3.93,0.0,3.22,91.54,52.08,90.0,-999.0
2019,1,15,0,0.0,3.67,0.0,3.22,91.5,50.63,90.0,-999.0
2019,1,15,1,0.0,3.48,0.0,3.17,91.47,48.49,90.0,-999.0
2019,1,15,2,0.0,3.44,0.0,3.09,91.42,45.79,90.0,-999.0
2019,1,15,3,0.0,3.58,0.0,2.98,91.36,42.9,90.0,-999.0
2019,1,15,4,0.0,4.06,0.0,2.81,91.35,39.13,90.0,-999.0
2019,1,15,5,0.0,4.36,0.0,2.72,91.41,36.76,90.0,-999.0
2019,1,15,6,0.0,4.46,0.0,2.58,91.46,35.48,90.0,-999.0
2019,1,15,7,66.32,6.44,0.0,2.29,91.49,39.9,83.22,0.4
2019,1,15,8,250.9,11.65,0.0,1.69,91.53,43.58,72.78,0.6
2019,1,15,9,413.95,15.38,0.0,2.17,91.59,22.71,63.78,0.67
2019,1,15,10,532.0,17.36,0.0,3.49,91.59,20.24,56.99,0.69
2019,1,15,11,625.9,17.92,0.0,4.45,91.55,20.45,53.29,0.74
2019,1,15,12,589.75,16.82,0.0,5.19,91.53,23.07,53.33,0.7
2019,1,15,13,497.35,15.64,0.0,5.22,91.52,25.86,57.1,0.65
2019,1,15,14,396.05,15.46,0.0,4.6,91.48,26.98,63.95,0.64
2019,1,15,15,266.1,14.77,0.0,3.69,91.44,31.16,72.99,0.65
2019,1,15,16,77.12,11.21,0.0,2.4,91.41,49.54,83.48,0.48
2019,1,15,17,0.0,8.08,0.0,2.62,91.41,53.27,90.0,-999.0
2019,1,15,18,0.0,7.43,0.0,2.53,91.43,53.57,90.0,-999.0
2019,1,15,19,0.0,7.3,0.0,2.43,91.48,52.5,90.0,-999.0
2019,1,15,20,0.0,7.23,0.0,2.49,91.52,50.91,90.0,-999.0
2019,1,15,21,0.0,6.95,0.0,2.48,91.53,50.44,90.0,-999.0
2019,1,15,22,0.0,7.45,0.0,2.35,91.49,46.59,90.0,-999.0
2019,1,15,23,0.0,8.3,0.0,2.11,91.45,41.94,90.0,-999.0
2019,1,16,0,0.0,8.79,0.0,1.77,91.46,39.41,90.0,-999.0
2019,1,16,1,0.0,9.2,0.0,1.66,91.48,38.22,90.0,-999.0
2019,1,16,2,0.0,9.4,0.0,1.65,91.46,38.56,90.0,-999.0
2019,1,16,3,0.0,9.96,0.0,1.37,91.42,37.49,90.0,-999.0
2019,1,16,4,0.0,10.13,0.0,0.82,91.44,37.66,90.0,-999.0
2019,1,16,5,0.0,10.68,0.0,0.58,91.5,34.73,90.0,-999.0
2019,1,16,6,0.0,9.39,0.0,1.12,91.52,37.87,90.0,-999.0
2019,1,16,7,46.2,9.69,0.0,1.77,91.52,45.52,83.17,0.28
2019,1,16,8,159.18,13.24,0.0,1.86,91.55,46.0,72.71,0.38
2019,1,16,9,249.3,16.03,0.0,2.15,91.64,29.44,63.67,0.4
2019,1,16,10,358.58,17.66,0.0,2.46,91.69,26.42,56.85,0.47
2019,1,16,11,319.8,18.46,0.0,2.91,91.66,24.91,53.12,0.38
2019,1,16,12,273.85,18.71,0.0,3.0,91.61,24.57,53.13,0.32
2019,1,16,13,275.62,18.52,0.0,2.56,91.56,25.06,56.9,0.36
2019,1,16,14,226.52,17.44,0.0,1.91,91.55,28.22,63.75,0.36
2019,1,16,15,124.97,15.69,0.0,1.15,91.54,40.16,72.81,0.3
2019,1,16,16,36.75,13.99,0.0,0.79,91.53,43.62,83.29,0.22
2019,1,16,17,0.0,12.37,0.0,1.5,91.54,47.27,90.0,-999.0
2019,1,16,18,0.0,11.07,0.0,2.1,91.56,52.63,90.0,-999.0
2019,1,16,19,0.0,10.35,0.0,2.05,91.59,52.79,90.0,-999.0
2019,1,16,20,0.0,10.26,0.0,1.52,91.63,51.96,90.0,-999.0
2019,1,16,21,0.0,10.58,0.0,1.15,91.66,49.04,90.0,-999.0
2019,1,16,22,0.0,10.58,0.0,0.94,91.67,47.9,90.0,-999.0
2019,1,16,23,0.0,9.92,0.0,1.18,91.65,50.17,90.0,-999.0
2019,1,17,0,0.0,9.27,0.0,1.68,91.61,53.39,90.0,-999.0
2019,1,17,1,0.0,8.85,0.0,2.09,91.57,56.32,90.0,-999.0
2019,1,17,2,0.0,8.58,0.0,2.25,91.54,58.39,90.0,-999.0
2019,1,17,3,0.0,8.43,0.0,2.26,91.49,59.75,90.0,-999.0
2019,1,17,4,0.0,8.27,0.0,2.21,91.47,60.92,90.0,-999.0
2019,1,17,5,0.0,8.06,0.0,2.16,91.49,62.08,90.0,-999.0
2019,1,17,6,0.0,7.79,0.0,2.15,91.53,63.12,90.0,-999.0
2019,1,17,7,79.65,8.83,0.0,2.08,91.56,64.25,83.11,0.47
2019,1,17,8,270.5,13.04,0.0,1.86,91.6,56.95,72.63,0.64
2019,1,17,9,400.9,16.05,0.0,1.83,91.64,41.85,63.56,0.64
2019,1,17,10,519.83,17.81,0.0,1.94,91.61,35.62,56.7,0.67
2019,1,17,11,648.25,18.64,0.0,2.58,91.54,33.93,52.94,0.76
2019,1,17,12,624.78,18.89,0.0,3.33,91.46,33.1,52.93,0.74
2019,1,17,13,496.42,18.63,0.0,3.74,91.39,33.14,56.69,0.64
2019,1,17,14,384.25,17.88,0.0,3.89,91.36,34.45,63.55,0.61
2019,1,17,15,248.02,16.48,0.0,3.7,91.36,39.27,72.61,0.59
2019,1,17,16,81.8,12.65,0.0,2.62,91.38,58.09,83.09,0.48
2019,1,17,17,0.0,9.24,0.0,2.85,91.44,64.79,90.0,-999.0
2019,1,17,18,0.0,8.44,0.0,2.69,91.51,65.01,90.0,-999.0
2019,1,17,19,0.0,7.71,0.0,2.75,91.55,66.26,90.0,-999.0
2019,1,17,20,0.0,7.12,0.0,2.9,91.57,67.12,90.0,-999.0
2019,1,17,21,0.0,6.76,0.0,2.95,91.56,66.42,90.0,-999.0
2019,1,17,22,0.0,6.65,0.0,2.86,91.55,63.93,90.0,-999.0
2019,1,17,23,0.0,6.63,0.0,2.74,91.53,60.41,90.0,-999.0
2019,1,18,0,0.0,6.45,0.0,2.73,91.51,57.2,90.0,-999.0
2019,1,18,1,0.0,6.11,0.0,2.81,91.51,54.36,90.0,-999.0
2019,1,18,2,0.0,5.65,0.0,2.95,91.48,51.77,90.0,-999.0
2019,1,18,3,0.0,5.32,0.0,3.03,91.43,48.35,90.0,-999.0
2019,1,18,4,0.0,5.17,0.0,3.05,91.41,44.53,90.0,-999.0
2019,1,18,5,0.0,5.06,0.0,3.06,91.42,41.04,90.0,-999.0
2019,1,18,6,0.0,5.33,0.0,2.92,91.46,36.84,90.0,-999.0
2019,1,18,7,91.97,7.53,0.0,2.44,91.52,40.28,83.05,0.54
2019,1,18,8,289.33,12.4,0.0,1.72,91.59,39.47,72.55,0.69
2019,1,18,9,444.27,15.7,0.0,1.23,91.64,23.41,63.45,0.71
2019,1,18,10,558.88,17.98,0.0,1.52,91.62,22.1,56.55,0.72
2019,1,18,11,549.03,19.12,0.0,2.57,91.56,21.36,52.75,0.65
2019,1,18,12,558.67,19.4,0.0,3.45,91.47,22.07,52.73,0.66
2019,1,18,13,557.8,19.1,0.0,3.6,91.41,23.47,56.48,0.72
2019,1,18,14,385.02,18.02,0.0,3.62,91.37,26.02,63.34,0.61
2019,1,18,15,230.68,15.58,0.0,3.2,91.39,37.41,72.42,0.54
2019,1,18,16,67.5,12.46,0.0,2.35,91.42,54.4,82.89,0.39
2019,1,18,17,0.0,10.9,0.0,2.29,91.42,56.73,90.0,-999.0
2019,1,18,18,0.0,10.22,0.0,2.36,91.46,58.1,90.0,-999.0
2019,1,18,19,0.0,9.84,0.0,2.49,91.51,57.47,90.0,-999.0
2019,1,18,20,0.0,9.27,0.0,2.79,91.53,58.97,90.0,-999.0
2019,1,18,21,0.0,9.25,0.0,2.92,91.51,58.79,90.0,-999.0
2019,1,18,22,0.0,9.16,0.0,2.94,91.48,56.48,90.0,-999.0
2019,1,18,23,0.0,9.44,0.0,2.79,91.45,52.94,90.0,-999.0
2019,1,19,0,0.0,10.21,0.0,2.52,91.45,49.8,90.0,-999.0
2019,1,19,1,0.0,10.41,0.0,2.5,91.45,50.99,90.0,-999.0
2019,1,19,2,0.0,10.19,0.0,2.56,91.43,55.03,90.0,-999.0
2019,1,19,3,0.0,9.84,0.0,2.61,91.39,58.71,90.0,-999.0
2019,1,19,4,0.0,9.36,0.0,2.66,91.36,61.24,90.0,-999.0
2019,1,19,5,0.0,9.13,0.0,2.66,91.35,63.58,90.0,-999.0
2019,1,19,6,0.0,9.14,0.0,2.46,91.4,64.45,90.0,-999.0
2019,1,19,7,64.93,10.61,0.0,2.05,91.49,65.65,82.98,0.38
2019,1,19,8,219.43,14.39,0.0,1.75,91.56,58.2,72.46,0.52
2019,1,19,9,387.33,16.99,0.0,0.62,91.62,45.23,63.32,0.61
2019,1,19,10,516.2,17.33,0.0,2.49,91.67,44.73,56.39,0.66
2019,1,19,11,508.15,16.97,0.0,3.12,91.65,45.6,52.56,0.59
2019,1,19,12,506.0,17.22,0.0,2.64,91.57,45.22,52.51,0.59
2019,1,19,13,462.17,17.81,0.0,1.91,91.49,43.96,56.26,0.59
2019,1,19,14,339.65,17.87,0.0,1.29,91.43,44.83,63.13,0.53
2019,1,19,15,200.38,17.01,0.0,1.09,91.4,50.03,72.22,0.47
2019,1,19,16,58.58,14.57,0.0,1.35,91.4,63.32,82.68,0.33
2019,1,19,17,0.0,13.02,0.0,1.33,91.44,64.13,90.0,-999.0
2019,1,19,18,0.0,12.27,0.0,1.17,91.51,65.58,90.0,-999.0
2019,1,19,19,0.0,11.59,0.0,1.35,91.56,67.55,90.0,-999.0
2019,1,19,20,0.0,11.31,0.0,1.46,91.6,66.23,90.0,-999.0
2019,1,19,21,0.0,11.46,0.0,1.51,91.61,64.17,90.0,-999.0
2019,1,19,22,0.0,11.77,0.0,1.71,91.59,63.07,90.0,-999.0
2019,1,19,23,0.0,11.96,0.0,1.97,91.53,62.25,90.0,-999.0
2019,1,20,0,0.0,12.57,0.0,1.82,91.5,58.87,90.0,-999.0
2019,1,20,1,0.0,12.97,0.0,1.72,91.47,56.75,90.0,-999.0
2019,1,20,2,0.0,13.18,0.0,1.71,91.46,55.68,90.0,-999.0
2019,1,20,3,0.0,13.21,0.0,1.7,91.44,55.46,90.0,-999.0
2019,1,20,4,0.0,13.08,0.0,1.73,91.45,56.03,90.0,-999.0
2019,1,20,5,0.0,12.78,0.0,1.82,91.49,56.97,90.0,-999.0
2019,1,20,6,0.0,12.5,0.0,1.89,91.54,57.56,90.0,-999.0
2019,1,20,7,41.38,12.7,0.0,2.04,91.59,62.01,82.9,0.24
2019,1,20,8,120.22,15.54,0.0,2.2,91.64,59.8,72.36,0.28
2019,1,20,9,142.23,17.34,0.01,2.65,91.68,44.56,63.19,0.22
2019,1,20,10,187.48,18.18,0.02,2.58,91.71,40.46,56.23,0.24
2019,1,20,11,228.65,18.41,0.14,2.02,91.67,40.27,52.36,0.27
2019,1,20,12,313.05,18.79,0.34,1.49,91.57,40.16,52.29,0.36
2019,1,20,13,299.27,19.37,0.28,1.57,91.48,40.06,56.04,0.38
2019,1,20,14,233.73,19.43,0.11,2.03,91.42,41.04,62.92,0.37
2019,1,20,15,138.52,18.47,0.06,2.13,91.38,46.92,72.02,0.32
2019,1,20,16,44.53,15.49,0.07,1.8,91.36,60.64,82.47,0.24
2019,1,20,17,0.0,13.88,0.07,1.25,91.37,55.44,90.0,-999.0
2019,1,20,18,0.0,14.01,0.07,0.5,91.39,51.7,90.0,-999.0
2019,1,20,19,0.0,12.64,0.06,1.77,91.39,58.83,90.0,-999.0
2019,1,20,20,0.0,12.35,0.05,2.08,91.39,60.07,90.0,-999.0
2019,1,20,21,0.0,12.94,0.04,1.78,91.42,56.53,90.0,-999.0
2019,1,20,22,0.0,13.22,0.04,1.49,91.43,54.07,90.0,-999.0
2019,1,20,23,0.0,13.1,0.04,1.63,91.41,53.81,90.0,-999.0
2019,1,21,0,0.0,12.59,0.04,2.05,91.36,55.91,90.0,-999.0
2019,1,21,1,0.0,12.24,0.05,2.43,91.32,57.8,90.0,-999.0
2019,1,21,2,0.0,12.25,0.06,2.54,91.29,57.64,90.0,-999.0
2019,1,21,3,0.0,12.27,0.07,2.57,91.24,57.23,90.0,-999.0
2019,1,21,4,0.0,12.5,0.05,2.43,91.22,55.75,90.0,-999.0
2019,1,21,5,0.0,12.5,0.05,2.36,91.25,55.07,90.0,-999.0
2019,1,21,6,0.0,12.08,0.04,2.42,91.31,55.82,90.0,-999.0
2019,1,21,7,28.42,12.48,0.03,2.42,91.36,59.13,82.81,0.16
2019,1,21,8,91.7,13.82,0.67,2.31,91.44,63.73,72.26,0.21
2019,1,21,9,141.85,15.48,0.8,2.28,91.5,61.35,63.06,0.22
2019,1,21,10,145.25,16.73,1.34,3.04,91.52,53.9,56.06,0.19
2019,1,21,11,180.8,17.2,2.4,3.97,91.45,49.01,52.16,0.21
2019,1,21,12,95.93,17.27,3.46,4.4,91.36,49.19,52.07,0.11
2019,1,21,13,109.55,16.96,4.14,4.58,91.26,51.46,55.81,0.14
2019,1,21,14,120.78,16.12,3.62,4.72,91.18,54.8,62.7,0.19
2019,1,21,15,73.07,14.91,2.6,5.05,91.1,58.82,71.82,0.17
2019,1,21,16,23.12,13.55,2.7,5.49,91.0,62.77,82.25,0.12
2019,1,21,17,0.0,12.07,8.97,3.94,90.97,69.66,90.0,-999.0
2019,1,21,18,0.0,10.89,26.63,2.55,91.13,79.8,90.0,-999.0
2019,1,21,19,0.0,10.21,35.25,2.22,91.19,85.07,90.0,-999.0
2019,1,21,20,0.0,9.86,36.07,3.88,91.13,81.9,90.0,-999.0
2019,1,21,21,0.0,9.49,16.52,5.19,91.14,79.44,90.0,-999.0
2019,1,21,22,0.0,9.1,5.51,5.12,91.15,79.8,90.0,-999.0
2019,1,21,23,0.0,9.22,5.49,5.99,91.14,78.78,90.0,-999.0
2019,1,22,0,0.0,8.82,2.42,6.38,91.09,79.09,90.0,-999.0
2019,1,22,1,0.0,8.18,2.77,6.24,91.04,79.21,90.0,-999.0
2019,1,22,2,0.0,7.9,12.53,6.03,90.97,77.68,90.0,-999.0
2019,1,22,3,0.0,7.26,23.07,4.73,90.88,80.22,90.0,-999.0
2019,1,22,4,0.0,6.94,24.21,5.78,90.93,83.06,90.0,-999.0
2019,1,22,5,0.0,6.9,42.48,6.41,90.96,85.21,90.0,-999.0
2019,1,22,6,0.0,6.64,62.83,6.09,91.03,85.18,90.0,-999.0
2019,1,22,7,17.98,6.59,84.07,6.44,91.11,85.26,82.72,0.1
2019,1,22,8,46.45,6.75,104.73,7.42,91.19,86.02,72.15,0.11
2019,1,22,9,60.47,6.88,94.35,7.22,91.25,87.06,62.92,0.09
2019,1,22,10,46.97,7.46,81.68,7.38,91.25,87.06,55.88,0.06
2019,1,22,11,36.65,8.05,61.92,7.54,91.24,87.53,51.94,0.04
2019,1,22,12,75.32,8.56,45.5,7.79,91.2,86.99,51.84,0.09
2019,1,22,13,22.45,8.63,41.03,6.92,91.17,88.5,55.58,0.03
2019,1,22,14,99.3,8.64,36.78,5.72,91.18,90.53,62.48,0.15
2019,1,22,15,54.8,8.56,31.33,4.71,91.21,92.74,71.61,0.12
2019,1,22,16,25.52,8.19,27.0,3.53,91.25,95.68,82.03,0.13
2019,1,22,17,0.0,7.58,22.88,2.56,91.32,98.14,90.0,-999.0
2019,1,22,18,0.0,7.1,17.52,2.26,91.4,99.2,90.0,-999.0
2019,1,22,19,0.0,6.86,15.97,2.01,91.48,98.58,90.0,-999.0
2019,1,22,20,0.0,6.84,12.55,1.76,91.52,97.73,90.0,-999.0
2019,1,22,21,0.0,6.69,11.26,1.66,91.52,96.81,90.0,-999.0
2019,1,22,22,0.0,6.18,9.61,1.84,91.51,96.26,90.0,-999.0
2019,1,22,23,0.0,5.42,7.61,2.26,91.47,95.4,90.0,-999.0
2019,1,23,0,0.0,4.94,6.46,2.57,91.42,93.39,90.0,-999.0
2019,1,23,1,0.0,4.69,5.66,2.72,91.39,91.24,90.0,-999.0
2019,1,23,2,0.0,4.56,5.86,2.71,91.35,89.28,90.0,-999.0
2019,1,23,3,0.0,4.52,5.41,2.63,91.31,87.76,90.0,-999.0
2019,1,23,4,0.0,4.59,5.15,2.56,91.31,86.64,90.0,-999.0
2019,1,23,5,0.0,4.68,5.71,2.45,91.34,85.27,90.0,-999.0
2019,1,23,6,0.0,4.81,7.71,2.32,91.4,84.56,90.0,-999.0
2019,1,23,7,53.83,6.28,11.46,1.97,91.48,85.92,82.62,0.3
2019,1,23,8,168.02,8.59,0.78,2.02,91.56,82.19,72.03,0.39
2019,1,23,9,282.7,10.02,1.0,2.31,91.64,77.8,62.77,0.44
2019,1,23,10,369.12,10.95,1.1,2.68,91.69,73.6,55.69,0.47
2019,1,23,11,370.17,11.92,1.0,2.85,91.67,68.37,51.73,0.43
2019,1,23,12,339.23,12.5,0.82,2.9,91.61,64.86,51.6,0.39
2019,1,23,13,337.2,12.67,0.61,2.78,91.56,63.01,55.35,0.42
2019,1,23,14,259.77,12.46,0.47,2.57,91.54,62.87,62.26,0.4
2019,1,23,15,165.82,11.82,0.35,2.18,91.55,65.37,71.41,0.37
2019,1,23,16,64.4,10.23,0.25,1.29,91.57,77.0,81.81,0.32
2019,1,23,17,0.0,9.18,0.17,0.83,91.6,72.6,90.0,-999.0
2019,1,23,18,0.0,8.91,0.1,0.12,91.66,72.57,90.0,-999.0
2019,1,23,19,0.0,7.85,0.05,0.96,91.72,77.35,90.0,-999.0
2019,1,23,20,0.0,6.92,0.02,1.54,91.76,81.59,90.0,-999.0
2019,1,23,21,0.0,6.37,0.01,1.83,91.78,83.22,90.0,-999.0
2019,1,23,22,0.0,6.04,0.01,1.96,91.79,83.74,90.0,-999.0
2019,1,23,23,0.0,5.83,0.02,2.02,91.78,83.53,90.0,-999.0
2019,1,24,0,0.0,5.79,0.02,2.05,91.76,82.63,90.0,-999.0
2019,1,24,1,0.0,5.73,0.02,2.08,91.74,81.36,90.0,-999.0
2019,1,24,2,0.0,5.42,0.01,2.18,91.72,80.84,90.0,-999.0
2019,1,24,3,0.0,4.85,0.02,2.38,91.7,81.37,90.0,-999.0
2019,1,24,4,0.0,4.34,0.0,2.55,91.69,81.51,90.0,-999.0
2019,1,24,5,0.0,3.83,0.0,2.72,91.74,81.6,90.0,-999.0
2019,1,24,6,0.0,3.46,0.0,2.81,91.8,82.13,90.0,-999.0
2019,1,24,7,66.47,5.5,0.0,2.54,91.86,82.13,82.52,0.36
2019,1,24,8,217.18,9.39,0.0,2.67,91.95,70.35,71.91,0.5
2019,1,24,9,376.17,11.72,0.01,2.74,92.0,61.65,62.61,0.58
2019,1,24,10,488.02,13.04,0.07,3.42,92.02,53.99,55.5,0.61
2019,1,24,11,623.1,13.91,0.09,3.66,91.94,48.94,51.5,0.71
2019,1,24,12,544.83,14.28,0.11,3.64,91.84,46.46,51.36,0.62
2019,1,24,13,441.5,14.32,0.12,3.35,91.74,44.94,55.1,0.55
2019,1,24,14,304.67,13.97,0.1,2.87,91.65,44.92,62.03,0.46
2019,1,24,15,222.0,13.11,0.03,2.35,91.6,48.17,71.2,0.49
2019,1,24,16,75.6,10.22,0.0,1.94,91.58,68.27,81.58,0.37
2019,1,24,17,0.0,7.17,0.0,2.37,91.61,70.39,90.0,-999.0
2019,1,24,18,0.0,6.32,0.0,2.19,91.66,71.76,90.0,-999.0
2019,1,24,19,0.0,5.65,0.0,2.07,91.68,73.9,90.0,-999.0
2019,1,24,20,0.0,4.86,0.0,2.0,91.69,76.9,90.0,-999.0
2019,1,24,21,0.0,4.41,0.05,2.03,91.68,77.42,90.0,-999.0
2019,1,24,22,0.0,4.28,0.17,2.06,91.64,75.45,90.0,-999.0
2019,1,24,23,0.0,4.36,0.41,2.0,91.6,71.65,90.0,-999.0
2019,1,25,0,0.0,4.53,1.27,1.9,91.56,67.3,90.0,-999.0
2019,1,25,1,0.0,4.73,2.69,1.78,91.53,63.44,90.0,-999.0
2019,1,25,2,0.0,4.79,4.48,1.89,91.5,62.47,90.0,-999.0
2019,1,25,3,0.0,5.1,7.01,1.98,91.46,63.61,90.0,-999.0
2019,1,25,4,0.0,5.12,9.69,1.98,91.43,66.16,90.0,-999.0
2019,1,25,5,0.0,4.94,11.24,1.88,91.42,69.52,90.0,-999.0
2019,1,25,6,0.0,4.25,13.98,1.87,91.44,76.15,90.0,-999.0
2019,1,25,7,25.33,4.25,20.63,1.95,91.52,85.05,82.41,0.14
2019,1,25,8,69.18,4.89,31.28,2.76,91.66,88.22,71.78,0.16
2019,1,25,9,106.35,4.81,13.74,3.21,91.79,89.86,62.45,0.16
2019,1,25,10,67.55,5.44,10.96,3.18,91.87,88.19,55.3,0.08
2019,1,25,11,215.88,6.57,6.92,2.68,91.87,82.77,51.27,0.25
2019,1,25,12,272.7,8.28,2.26,1.2,91.81,70.09,51.11,0.31
2019,1,25,13,191.62,9.75,0.4,0.51,91.74,58.45,54.86,0.24
2019,1,25,14,188.7,10.29,0.04,1.16,91.69,52.47,61.8,0.28
2019,1,25,15,135.27,9.97,0.01,1.57,91.67,52.88,70.99,0.3
2019,1,25,16,59.5,7.53,0.0,1.7,91.68,70.0,81.34,0.28
2019,1,25,17,0.0,4.83,0.0,2.0,91.71,70.95,90.0,-999.0
2019,1,25,18,0.0,4.61,0.0,1.64,91.78,69.51,90.0,-999.0
2019,1,25,19,0.0,4.02,0.0,1.68,91.84,70.69,90.0,-999.0
2019,1,25,20,0.0,2.98,0.0,2.18,91.88,74.18,90.0,-999.0
2019,1,25,21,0.0,2.23,0.0,2.5,91.89,75.58,90.0,-999.0
2019,1,25,22,0.0,1.85,0.0,2.62,91.87,74.7,90.0,-999.0
2019,1,25,23,0.0,1.65,0.0,2.62,91.83,72.76,90.0,-999.0
2019,1,26,0,0.0,1.49,0.02,2.58,91.8,70.54,90.0,-999.0
2019,1,26,1,0.0,1.38,0.02,2.5,91.77,68.69,90.0,-999.0
2019,1,26,2,0.0,1.27,0.02,2.46,91.74,66.8,90.0,-999.0
2019,1,26,3,0.0,1.15,0.0,2.46,91.71,65.36,90.0,-999.0
2019,1,26,4,0.0,0.95,0.0,2.5,91.71,64.07,90.0,-999.0
2019,1,26,5,0.0,0.77,0.0,2.57,91.74,62.65,90.0,-999.0
2019,1,26,6,0.0,0.86,0.0,2.55,91.8,60.26,90.0,-999.0
2019,1,26,7,94.07,3.34,0.0,2.17,91.88,66.25,82.28,0.5
2019,1,26,8,251.35,7.94,0.0,1.68,91.97,52.32,71.65,0.57
2019,1,26,9,397.12,10.35,0.0,1.14,92.05,44.51,62.28,0.61
2019,1,26,10,508.9,12.17,0.0,0.16,92.07,38.31,55.1,0.63
2019,1,26,11,617.3,13.57,0.04,1.05,92.02,33.61,51.04,0.7
2019,1,26,12,541.05,14.21,0.18,1.88,91.93,32.39,50.86,0.61
2019,1,26,13,491.85,14.24,0.28,2.47,91.86,32.85,54.61,0.61
2019,1,26,14,384.15,13.73,0.26,2.8,91.82,35.25,61.57,0.57
2019,1,26,15,207.4,12.57,0.16,2.8,91.79,40.63,70.78,0.45
2019,1,26,16,88.68,9.18,0.11,2.31,91.79,63.92,81.11,0.41
2019,1,26,17,0.0,5.82,0.04,2.57,91.81,69.16,90.0,-999.0
2019,1,26,18,0.0,4.94,0.01,2.43,91.85,70.69,90.0,-999.0
2019,1,26,19,0.0,4.14,0.0,2.46,91.89,73.18,90.0,-999.0
2019,1,26,20,0.0,3.56,0.0,2.53,91.9,73.82,90.0,-999.0
2019,1,26,21,0.0,3.11,0.0,2.54,91.92,73.33,90.0,-999.0
2019,1,26,22,0.0,2.82,0.0,2.58,91.92,71.31,90.0,-999.0
2019,1,26,23,0.0,2.47,0.0,2.69,91.91,69.28,90.0,-999.0
2019,1,27,0,0.0,2.07,0.01,2.81,91.89,67.12,90.0,-999.0
2019,1,27,1,0.0,1.8,0.29,2.92,91.85,64.38,90.0,-999.0
2019,1,27,2,0.0,1.84,0.54,2.89,91.79,60.57,90.0,-999.0
2019,1,27,3,0.0,2.45,0.09,2.65,91.74,56.35,90.0,-999.0
2019,1,27,4,0.0,3.36,0.0,2.31,91.71,52.62,90.0,-999.0
2019,1,27,5,0.0,4.23,0.0,1.98,91.73,50.21,90.0,-999.0
2019,1,27,6,0.0,4.9,0.18,1.77,91.79,49.47,90.0,-999.0
2019,1,27,7,59.62,5.73,1.7,1.69,91.86,52.34,82.16,0.31
2019,1,27,8,186.75,7.71,0.1,1.2,91.93,60.25,71.51,0.42
2019,1,27,9,334.25,10.03,0.16,0.11,92.01,47.0,62.11,0.51
2019,1,27,10,404.15,11.3,0.38,1.6,92.05,43.21,54.89,0.5
2019,1,27,11,404.77,11.87,0.93,2.3,92.03,42.44,50.79,0.46
2019,1,27,12,364.3,12.29,1.18,2.33,91.94,41.97,50.6,0.41
2019,1,27,13,243.43,12.46,1.83,2.23,91.88,42.29,54.36,0.3
2019,1,27,14,256.58,12.28,1.03,2.09,91.84,42.87,61.33,0.38
2019,1,27,15,168.23,11.6,0.14,1.98,91.81,46.11,70.56,0.36
2019,1,27,16,69.22,8.81,0.05,1.86,91.78,65.4,80.86,0.31
2019,1,27,17,0.0,5.73,0.03,2.45,91.78,68.93,90.0,-999.0
2019,1,27,18,0.0,4.81,0.01,2.45,91.82,70.45,90.0,-999.0
2019,1,27,19,0.0,4.2,0.0,2.37,91.85,71.06,90.0,-999.0
2019,1,27,20,0.0,3.41,0.0,2.36,91.86,72.88,90.0,-999.0
2019,1,27,21,0.0,2.9,0.0,2.42,91.87,73.41,90.0,-999.0
2019,1,27,22,0.0,2.52,0.0,2.47,91.84,73.4,90.0,-999.0
2019,1,27,23,0.0,2.27,0.0,2.47,91.81,72.85,90.0,-999.0
2019,1,28,0,0.0,2.23,0.16,2.44,91.79,71.0,90.0,-999.0
2019,1,28,1,0.0,2.23,0.16,2.39,91.77,68.73,90.0,-999.0
2019,1,28,2,0.0,2.17,0.16,2.43,91.75,66.13,90.0,-999.0
2019,1,28,3,0.0,1.95,0.0,2.54,91.72,64.03,90.0,-999.0
2019,1,28,4,0.0,1.68,0.0,2.65,91.73,61.88,90.0,-999.0
2019,1,28,5,0.0,1.55,0.0,2.7,91.77,58.82,90.0,-999.0
2019,1,28,6,0.0,1.6,0.0,2.67,91.83,55.0,90.0,-999.0
2019,1,28,7,107.75,3.99,0.0,2.33,91.88,61.65,82.02,0.55
2019,1,28,8,289.2,8.59,0.0,2.22,91.95,43.32,71.36,0.65
2019,1,28,9,471.6,11.62,0.0,2.53,91.99,35.82,61.93,0.71
2019,1,28,10,602.22,13.31,0.0,2.87,91.99,34.46,54.67,0.74
2019,1,28,11,581.35,14.29,0.0,3.23,91.94,33.76,50.55,0.65
2019,1,28,12,645.72,14.75,0.0,3.95,91.9,33.63,50.34,0.72
2019,1,28,13,473.27,14.69,0.0,4.42,91.85,34.01,54.1,0.58
2019,1,28,14,384.27,14.16,0.0,4.37,91.79,35.45,61.09,0.57
2019,1,28,15,257.27,13.07,0.0,4.18,91.74,38.62,70.34,0.55
2019,1,28,16,116.53,9.8,0.0,3.06,91.72,57.27,80.62,0.51
2019,1,28,17,0.0,5.82,0.0,3.18,91.74,68.95,90.0,-999.0
2019,1,28,18,0.0,4.86,0.0,3.08,91.78,70.01,90.0,-999.0
2019,1,28,19,0.0,4.24,0.0,3.03,91.86,70.16,90.0,-999.0
